InventoryId,AutoInventoryId,StateInventoryNum,State_ID,State_Name,Region_ID,RegionName,InventoryName,ManufacturerName,Model,SerialNumber,RetailCost,CostPaid,PurchaseDate,Status,Active,DueDate,Location,Description,DeviceCategory,SubCategory,CurrentDevLoan_ID,LendingFee,DoNotCheckout
80a6a946-c016-403d-ae00-8331eeef5d45,15-IN-10162,,15,Hawaii,,,iPad AIR 16GB WIFI,Apple,MD785LL,,450.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Computers and Related,,,,False
8d1a5bf3-b98c-49ad-b1d8-8fc7c0dff7ce,15-IN-10159,,15,Hawaii,,,iPad AIR 16GB WIFI (donated to Eduardo Imperial),Apple,MD785LL,,450.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Computers and Related,,,,False
66942cc0-70b7-4368-85cc-6c66a74589e7,15-IN-10012,,15,Hawaii,,,iPad Wireless Switch Interface,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
1e504589-7ffd-4872-80fb-c1089f7265b1,15-IN-10045,,15,Hawaii,,,Jar Popper,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
c68430a6-3623-4260-a06e-5260f57d026c,15-IN-10152,,15,Hawaii,,,JBL FLIP Bluetooth Speaker,JBL,Flip 2,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Computers and Related,,,,False
83c288d7-7248-4662-8a14-f6eda81688b6,15-IN-10068,,15,Hawaii,,,JENDA Lifetime Voice Calendar,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,Out,True,3/5/2018 12:00:00 AM,,,Daily Living,,15-DL-10003,,False
ba3bfeea-0b6e-478f-9aed-e45769ba5b45,15-IN-10010,,15,Hawaii,,,Jumbo Gumball Switch (Blue),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
59421f2a-23da-444f-917f-d879e2bfa80b,15-IN-10036,,15,Hawaii,,,Key Lever,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
c925f8e2-740e-4c33-84bd-d316018cc8c0,15-IN-10232,,15,Hawaii,,,KEYSUSEE Keyboard,Ablenet,Keys-U-See,,35.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
19b6cf62-7bb9-43d1-8d99-6658fe75e734,15-IN-10115,,15,Hawaii,,,KINSMAN Universal Holders (Large),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
1672ef29-d80d-408b-9d2c-7efa6162e427,15-IN-10116,,15,Hawaii,,,KINSMAN Universal Holders (Small),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
7ced10c3-5d4e-42f3-a3a5-2feac05de4d0,15-IN-10191,,15,Hawaii,,,L-Shaped Magnifiers,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
203328e8-fbbe-4125-91a5-b320a4fd4c57,15-IN-10172,,15,Hawaii,,,Labeled Pill Boxes,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
b77bd9ef-adcd-410a-a10a-320ec409aaed,15-IN-10224,,15,Hawaii,,,Large Numbered Watch,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
bc9b43f5-4169-4b07-b019-ea87b8867475,15-IN-10051,,15,Hawaii,,,Large Print Playing Card,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
f25e0e45-c517-485f-a0e7-adeb870bedae,15-IN-10121,,15,Hawaii,,,Large Rubber Grip Fork,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
5ce11417-df54-4aec-be1c-f408076e80d1,15-IN-10122,,15,Hawaii,,,Large Rubber Grip Spoon,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
4be58b8f-a0c1-45e3-87aa-c60566080eca,15-IN-10212,,15,Hawaii,,,Large-Lined Paper,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
7753f673-a2f1-4855-a7af-cad165f3a26a,15-IN-10140,,15,Hawaii,,,LAZEE TEK Mouse Pro,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
306cc7b7-92a0-49dc-9eb0-846e7795524c,15-IN-10033,,15,Hawaii,,,Left-Handed Stylus Holder,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
92d71c8d-431b-4bae-b397-1172407ab873,15-IN-10214,,15,Hawaii,,,Lengthwise Reading Magnifier (large),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
1d95c9a7-bd17-4b03-b758-ef3253848980,15-IN-10194,,15,Hawaii,,,Lengthwise Reading Magnifier (small),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
ce73d103-4e67-4f15-9243-8b2688de9b69,15-IN-10069,,15,Hawaii,,,Liftware Anti-tremor Silverware,Liftware,Liftware Steady Starter Kit,,195.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
c85a3512-6b32-427a-b223-f041a73ae4fb,15-IN-10108,,15,Hawaii,,,LIVESCRIBE 3 Smart Pen,Livescribe,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
7deccf0a-a76a-414d-b59c-f79644deffb6,15-IN-10105,,15,Hawaii,,,LIVESCRIBE Echo Smart Pen,Livescribe,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
a75e6a0b-e244-4100-8813-f58613ea8482,15-IN-10106,,15,Hawaii,,,LIVESCRIBE Echo Smart Pen,Livescribe,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
1fb4251a-a3e3-466b-946f-02c6236e906d,15-IN-10109,,15,Hawaii,,,LIVESCRIBE Pulse Smart Pen,Livescribe,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
6e23775a-f384-405f-98f7-7e66bfef793e,15-IN-10107,,15,Hawaii,,,LIVESCRIBE Sky Smart Pen,Livescribe,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
0fdfacfb-a2eb-4d48-b90f-f3005567072e,15-IN-10148,,15,Hawaii,,,LOGITECH USB Headset,Logitech,,,0.0000,0.0000,1/17/2017 12:00:00 AM,Out,True,3/14/2018 12:00:00 AM,,,Computers and Related,,15-DL-10004,,False
16e06155-11e6-4255-a440-876b8483064c,15-IN-10037,,15,Hawaii,,,Magnifying Fingernail Clipper,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
27d2b46a-7756-419e-b174-8d5307021d2d,15-IN-10189,,15,Hawaii,,,Magnifying Glass with Light,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
3808efde-d285-41ca-9867-263c36b11608,15-IN-10046,,15,Hawaii,,,Magnifying Pill Cutter,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
6a5169de-0c03-495a-b80f-9923e78044e2,15-IN-10186,,15,Hawaii,,,MANO Magnifier,Reinecker Reha-technik,Mano (discontinued),,727.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
f900f91e-ce8d-4959-9b57-63335ef96225,15-IN-10135,,15,Hawaii,,,MATTIAS  Programmable Keyboard,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
75394e47-08df-4c26-816b-bfc4e040c412,15-IN-10133,,15,Hawaii,,,MATTIAS Left-Handed Keyboard,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
f1adb947-735c-4750-af64-8296e71ee1ec,15-IN-10211,,15,Hawaii,,,MAXIAIDS Tactile Markers Sample Sheet,Maxiaids,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
170669c3-242c-4955-b985-afc2cde2f5ae,15-IN-10239,,15,Hawaii,,,Meteor Vibrating Watch,Alexandravision Ltd,meteor-bi,,117.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
e67ba46f-56a1-4bbc-a738-3c2264c08079,15-IN-10128,,15,Hawaii,,,MORENCY Keyboard Armrest,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
3677658f-39a2-4174-96ef-4732b6cc3cb5,15-IN-10103,,15,Hawaii,,,MOTIVA FM Transmitter,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
61d1ff6c-7407-432d-ae9b-4c1bc2fbf63f,15-IN-10197,,15,Hawaii,,,Necklace Magnifier,Maxiaids,,,14.9500,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
f7de8c7b-7749-4a9d-ab41-927d42390112,15-IN-10134,,15,Hawaii,,,NOHANDS MOUSE Foot-Controlled Mouse,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
43ea7efb-4d37-4ef2-9212-ddfedf5893ca,15-IN-10047,,15,Hawaii,,,Non-Slip Place Mat,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
b7e2292b-8de0-4e15-958c-1a87eac031c6,15-IN-10147,,15,Hawaii,,,OLYMPUS DM-420 Voice Recorder,Olympus,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Computers and Related,,,,False
54bf5eb3-fec9-4383-a43b-a683bfc75909,15-IN-10234,,15,Hawaii,,,ONYX CCTV,Freedom Scientific,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
6efeb9ff-6db0-44e9-bab4-de5c30b0c2ea,15-IN-10216,,15,Hawaii,,,OPTELEC Illuminating Magnifier,Optelec,PowerMag+ LED Hand-Held Magnifier,,65.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
6d00bafc-e3d9-43dd-8015-31d61ea17007,15-IN-10208,,15,Hawaii,,,OTTLITE Large Lamp,OTTLITE,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
78b65ea7-d22a-40e1-9320-df25be107f9c,15-IN-10101,,15,Hawaii,,,OVAL WINDOW AUDIO Microloop II Induction Loop,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
dc6a2ccd-3d6f-4147-a0bc-a6c1401a09ff,15-IN-10102,,15,Hawaii,,,OVAL WINDOW AUDIO Wireless Microphone Receiver,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
27de4ed1-3748-4dee-a29e-b09d3817b23c,15-IN-10059,,15,Hawaii,,,PHILIPS Lifeline,Philips,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
23e91916-9d6b-4e9e-ab5c-e9d1735d9a22,15-IN-10187,,15,Hawaii,,,PICO Magnifier,Telesensory,(discontinued),,32.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
9c35cea2-4d55-4d3f-9501-ecc4c425bfe5,15-IN-10150,,15,Hawaii,,,PLANTARONICS USB Headset (Convertible),Plantronics,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Computers and Related,,,,False
083cdd46-6f95-4df5-b4a1-05e45d6252b3,15-IN-10049,,15,Hawaii,,,Plastic Playing Card Holder,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
441f3142-9646-4f26-bca8-5be077c81559,15-IN-10062,,15,Hawaii,,,POWERHOUSE Appliance Modules,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
b7139ade-eae7-480b-87de-87284c6a5366,15-IN-10063,,15,Hawaii,,,POWERHOUSE Lamp Module,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
812ca1a2-e984-4e93-9fd2-29e25df63b6c,15-IN-10064,,15,Hawaii,,,POWERHOUSE Transceiver Module,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
a8d4f71b-f49f-4b2a-a179-dfdfa5817fab,15-IN-10061,,15,Hawaii,,,POWERHOUSE X10 Command Center,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
025b0749-48a1-4973-90fd-0bc64ea2b843,15-IN-10131,,15,Hawaii,,,PRETORIAN J-Pad iPad Joystick,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
ed5ecaa6-a6d7-4bd4-893e-92d238aafbbc,15-IN-10074,,15,Hawaii,,,PT-TOOLS TA-1 Strap-On Phone Amplifier,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
0f6c5e3e-c454-4ac5-b38f-9d15409b1e9a,15-IN-10066,,15,Hawaii,,,RADIOSHACK 6-in-One Remote Control,Radio Shack,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
90fa534b-33f8-4456-be36-7e673dc7df9c,15-IN-10091,,15,Hawaii,,,RADIOSHACK Unidirectional Headset Microphone,Radio Shack,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
32fc57e9-6efe-442d-b8ad-d471f9e28ac1,15-IN-10065,,15,Hawaii,,,RADIOSHACK X10 Command Center,Radio Shack,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
8f556539-de52-4235-ba23-938c0137fd73,15-IN-10206,,15,Hawaii,,,Rectangular Magnifying Sheets,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
477788e9-9cff-4468-8f01-cbdf4631f8f4,15-IN-10233,,15,Hawaii,,,Regular keyboard with Vision Stickers,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
91bf6b30-ac4d-40a2-9c4c-1a63525c6bc4,15-IN-10215,,15,Hawaii,,,REIZEN Braille Labeler,Reizen,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
042cc54f-2b82-4158-86b8-73587dd0c5c4,15-IN-10173,,15,Hawaii,,,REIZEN Talking Label Identifier,Reizen,Talking Label Wand,,88.7400,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
d8614eee-4c01-4405-8330-22994f040e3e,15-IN-10226,,15,Hawaii,,,REIZEN watch,Reizen,Talking Atomic Watch,,39.9500,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
a2582a0b-1a39-4c07-923d-d5c6173ddd76,15-IN-10034,,15,Hawaii,,,Right-Handed Stylus Holder,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
d188ad96-345d-44a0-8264-2d1398ebe07b,15-IN-10006,,15,Hawaii,,,RJCOOPER Bluetooth Switch Interface,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
fb267e81-cd13-4354-b3aa-ac45901e8ed6,15-IN-10044,,15,Hawaii,,,Rubber Grip Can Opener,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
56d28e6d-dd24-4f60-93bb-45ed50a40c0f,15-IN-10043,,15,Hawaii,,,Rubber Grip Jar Opener,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
02e45888-aea9-457d-a4f0-34a25e6bcd48,15-IN-10042,,15,Hawaii,,,Rubberized Bath Kit,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
6b5c3cb7-2e66-4cd6-8354-215c63137bf4,15-IN-10040,,15,Hawaii,,,Rubberized Grip Fingernail Clipper,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
63ab4f73-8cf7-43af-a187-1396c92c9d5a,15-IN-10041,,15,Hawaii,,,Rubberized Grip Toenail Clipper,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
c79c884e-3890-48ce-81fd-6e9f6474d2d2,15-IN-10205,,15,Hawaii,,,RXOPTICS Hands-Free Lighted Magnifier,RX Optics,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
aa6e632b-c67b-4c0a-b0a7-97b67d0e8a2e,15-IN-10095,,15,Hawaii,,,SENNHEISER Cordless TV Listening System,Sennheiser,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
895f0108-ede0-4943-8b7c-049b05dc8596,15-IN-10183,,15,Hawaii,,,SENSA VIEW Duo Magnifier,HIMS,M430,,695.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
daa10da0-fd9c-49a9-b411-574ca2b1edad,15-IN-10077,,15,Hawaii,,,SERENE Voice Tester,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
adead2e8-230b-42c5-b1d3-61c9eb375844,15-IN-10056,,15,Hawaii,,,Shoehorn,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
0d369838-660f-4333-b7bd-2bbeefa2ce90,15-IN-10145,,15,Hawaii,,,SHURE Microphone,Shure,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Computers and Related,,,,False
bf53d36c-7acb-4746-b214-f25b07fe55de,15-IN-10096,,15,Hawaii,,,SHURE Wireless Receiver + Transmitter,Shure,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
cc51cce4-3e7f-45f9-9939-336cd69af5db,15-IN-10093,,15,Hawaii,,,SILENTCALL Omni Pager,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
9ba28b27-2027-40ce-a6ad-984bf78ac450,15-IN-10110,,15,Hawaii,,,Slide-A-Round Math Manipulators,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Learning, Cognition and Development",,,,False
bfc77892-75f4-409b-ac31-3b0dc45a940f,15-IN-10035,,15,Hawaii,,,Slip-On Typing Aid,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
81bf3c4d-63fb-4106-bfb3-69baadde5244,15-IN-10078,,15,Hawaii,,,SONIC ALERT Alarm Clock,Sonic Alert,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
d0fa4f66-8a76-41f4-8885-07aa25ea60e2,15-IN-10098,,15,Hawaii,,,SORENSON VP-100 Videophone,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
5c51708f-430f-447d-8f81-60d72d8a689f,15-IN-10123,,15,Hawaii,,,SpillNot,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
2dc42377-c6dc-4410-bcf4-aaa8fd8ca358,15-IN-10202,,15,Hawaii,,,SPORTIERE Adjustable Magnifying Glasses,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
5fe67eba-76ac-46dd-9cf3-0b6971a283de,15-IN-10126,,15,Hawaii,,,STANDER Car Handybar,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
c01c828c-3974-4fea-a580-2c202a1c6a98,15-IN-10038,,15,Hawaii,,,Suction Brush,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
2b00c383-e632-4db4-8e34-58d07b64c871,15-IN-10058,,15,Hawaii,,,Swedish Sock Aid,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
9e1e454e-2694-450f-9c68-62d973d587cb,15-IN-10009,,15,Hawaii,,,Switch - Grip,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
50cfdd8b-b9bb-4f64-be7f-587f2038bb4a,15-IN-10015,,15,Hawaii,,,Switch - Infrared,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
62fbef4a-4f78-4c40-99fa-6f295265338d,15-IN-10008,,15,Hawaii,,,Switch - Joystick,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
3529552c-481f-43d0-aae4-449d59865d61,15-IN-10013,,15,Hawaii,,,Switch - Treadle,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
77c92c95-6608-4a44-9ea6-b7ed761d7490,15-IN-10228,,15,Hawaii,,,Talking Alarm Clock,LS&S,Talking Penguin Clock,,19.0200,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
cc92b422-dbac-4b7a-bbd7-b69e141097d9,15-IN-10227,,15,Hawaii,,,Talking Calculators,Reizen,8-Digit Talking Calculator,,10.9500,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
de931359-c7c4-4ed6-b473-0d8fa0c9da0a,15-IN-10031,,15,Hawaii,,,TALKING RX Pill Reminder,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
0ef1c0e2-c5c5-4331-9d67-18efd0f4133d,15-IN-10001,,15,Hawaii,,,Talking Tom,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
c5bbf9d7-c01e-4e27-9ac1-838f60a0ddf7,15-IN-10168,,15,Hawaii,,,TEKPARTNER Universal Remote Control,TEK Partner,Large Universal Remote Control,,40.3100,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
033d9c9e-4c7f-4384-afc6-09b40a424364,15-IN-10240,test,15,Hawaii,,,Test Hearing Device,Ablenet,MD-TEST,,100.0000,75.0000,1/19/2017 12:00:00 AM,In,True,,,Test Description,Hearing,,,,False
e9902788-4007-4bfe-9540-814f1bfcfc59,15-IN-10092,,15,Hawaii,,,THOMSON Digital Messaging System,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
8b002bc6-c3f1-491f-afa7-9bcc91c7db16,15-IN-10000,,15,Hawaii,,,TOBII C8,Tobii,C8,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
9cbf6d1d-2cde-40dc-b109-f6d145eb7e3a,15-IN-10144,,15,Hawaii,,,TOBII I-15,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
f29d36c2-ae1d-48ec-9c06-4e511c69aec6,15-IN-10019,,15,Hawaii,,,TOBII Tablet,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Speech Communication,,,,False
0d1dff7b-2336-48c2-a7e9-b036eee657e5,15-IN-10235,,15,Hawaii,,,TOPAZ CCTV,Freedom Scientific,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
28ab897e-5d4a-4b32-9ccb-c04b448c1a05,15-IN-10139,,15,Hawaii,,,TRAXSYS Joystick,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
cab6d705-c3f0-49b0-bfb2-c114c0b85352,15-IN-10073,,15,Hawaii,,,TURBO EAR Sound Amplifier,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
f8aef4ec-3b2d-498c-a938-2a443564fdeb,15-IN-10023,,15,Hawaii,,,Two-Handed Drinking Cup,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
c7e50482-5b01-4413-a6b7-7c2065a58a10,15-IN-10190,,15,Hawaii,,,ULTRAOPTIX 7X Magnifying Glass,UltraOptix,Pocket LED Lighted Magnifier,,10.9900,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
cf9a4382-045e-42c4-9a84-75b21b841b15,15-IN-10192,,15,Hawaii,,,ULTRAOPTIX Flat Magnifier,UltraOptix,Br Magnifier,,7.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
f6e82d02-8a26-4b02-b0d2-e27cf0670b0b,15-IN-10225,,15,Hawaii,,,VIBRALITE watch,VibraLITE,Vibrating Reminder Watch,,59.9500,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
32e1b9f0-44b5-4f2b-82c1-d2863d658587,15-IN-10199,,15,Hawaii,,,VICTORSTREAM Reader,Humanware,Victor Stream Reader,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
35767733-ac65-4995-bd7e-6de0e4779142,15-IN-10237,,15,Hawaii,,,VISIOBOOK CCTV + Farsight,Baum,VisioBook CCTV + Farsight,,2750.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Vision,,,,False
5f7ab602-c417-4dc8-bbf0-fbd6d0736363,15-IN-10082,,15,Hawaii,,,VOISTA Voice Amplifier,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
451f531d-36bf-4259-b478-a075ffa7101d,15-IN-10025,,15,Hawaii,,,WANCHIK Left-Handed Writer (arm),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
dafce196-3fb8-4e3c-8e59-d4c29640e087,15-IN-10027,,15,Hawaii,,,WANCHIK Left-Handed Writer (hand),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
d88e5d63-d6a0-491e-9074-f27105ed0740,15-IN-10029,,15,Hawaii,,,WANCHIK Left-Handed Writer (small),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
b0e102e5-2448-4444-ae45-0836ff8e420e,15-IN-10026,,15,Hawaii,,,WANCHIK Right-Handed Writer (arm),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
7c336de0-bfcb-4b0e-82ab-c5e447d9d274,15-IN-10028,,15,Hawaii,,,WANCHIK Right-Handed Writer (small),,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Daily Living,,,,False
30e6e5e5-1573-47c8-b165-49c753736784,15-IN-10130,,15,Hawaii,,,Wheelchair Mounts,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,"Mobility, Seating and Positioning",,,,False
385baf79-cb70-4c85-b7c6-440b7d011fcf,15-IN-10072,,15,Hawaii,,,WILLIAMS SOUND Neckloop,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
78d0d55c-a6e9-4ae1-aace-0016e4c037a5,15-IN-10079,,15,Hawaii,,,WILLIAMS SOUND Pocket Talker,,,,0.0000,0.0000,1/17/2017 12:00:00 AM,In,True,,,,Hearing,,,,False
